"year","zone","indicator","measure","value"
"2011","S01001813","Number In 5 Year Cohort","Count",4
"2012","S01001813","Number In 5 Year Cohort","Count",6
"2013","S01001813","Number In 5 Year Cohort","Count",5
"2013","S01001813","Number Vaccinated Against MMR By 5 Years","Count",5
"2008","S01001813","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01001813","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01001813","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01001813","Number Vaccinated Against MMR By 5 Years","Count",1
"2010","S01001813","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001813","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001814","Number In 5 Year Cohort","Count",8
"2009","S01001814","Number In 5 Year Cohort","Count",12
"2010","S01001814","Number In 5 Year Cohort","Count",8
"2011","S01001814","Number In 5 Year Cohort","Count",7
"2012","S01001814","Number In 5 Year Cohort","Count",11
"2013","S01001814","Number In 5 Year Cohort","Count",6
"2013","S01001814","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01001814","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01001814","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001814","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01001814","Number Vaccinated Against MMR By 5 Years","Count",11
"2010","S01001814","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2013","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001814","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2008","S01001815","Number In 5 Year Cohort","Count",8
"2009","S01001815","Number In 5 Year Cohort","Count",4
"2010","S01001815","Number In 5 Year Cohort","Count",10
"2011","S01001815","Number In 5 Year Cohort","Count",12
"2012","S01001815","Number In 5 Year Cohort","Count",3
"2013","S01001815","Number In 5 Year Cohort","Count",10
"2013","S01001815","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01001815","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001815","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01001815","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01001815","Number Vaccinated Against MMR By 5 Years","Count",4
"2010","S01001815","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2013","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2009","S01001815","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001816","Number In 5 Year Cohort","Count",15
"2009","S01001816","Number In 5 Year Cohort","Count",15
"2010","S01001816","Number In 5 Year Cohort","Count",18
"2011","S01001816","Number In 5 Year Cohort","Count",19
"2012","S01001816","Number In 5 Year Cohort","Count",14
"2013","S01001816","Number In 5 Year Cohort","Count",16
"2013","S01001816","Number Vaccinated Against MMR By 5 Years","Count",16
"2008","S01001816","Number Vaccinated Against MMR By 5 Years","Count",14
"2011","S01001816","Number Vaccinated Against MMR By 5 Years","Count",19
"2012","S01001816","Number Vaccinated Against MMR By 5 Years","Count",14
"2009","S01001816","Number Vaccinated Against MMR By 5 Years","Count",15
"2010","S01001816","Number Vaccinated Against MMR By 5 Years","Count",17
"2012","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.4"
"2013","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.3"
"2009","S01001816","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001817","Number In 5 Year Cohort","Count",5
"2009","S01001817","Number In 5 Year Cohort","Count",6
"2010","S01001817","Number In 5 Year Cohort","Count",8
"2011","S01001817","Number In 5 Year Cohort","Count",15
"2012","S01001817","Number In 5 Year Cohort","Count",6
"2013","S01001817","Number In 5 Year Cohort","Count",13
"2013","S01001817","Number Vaccinated Against MMR By 5 Years","Count",12
"2008","S01001817","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01001817","Number Vaccinated Against MMR By 5 Years","Count",15
"2012","S01001817","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01001817","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001817","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2013","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.3"
"2011","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001817","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001818","Number In 5 Year Cohort","Count",7
"2009","S01001818","Number In 5 Year Cohort","Count",3
"2010","S01001818","Number In 5 Year Cohort","Count",5
"2011","S01001818","Number In 5 Year Cohort","Count",8
"2012","S01001818","Number In 5 Year Cohort","Count",9
"2013","S01001818","Number In 5 Year Cohort","Count",6
"2013","S01001818","Number Vaccinated Against MMR By 5 Years","Count",5
"2008","S01001818","Number Vaccinated Against MMR By 5 Years","Count",6
"2011","S01001818","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001818","Number Vaccinated Against MMR By 5 Years","Count",8
"2009","S01001818","Number Vaccinated Against MMR By 5 Years","Count",3
"2010","S01001818","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2010","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio","83.3"
"2011","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2008","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2009","S01001818","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001819","Number In 5 Year Cohort","Count",13
"2009","S01001819","Number In 5 Year Cohort","Count",5
"2010","S01001819","Number In 5 Year Cohort","Count",16
"2011","S01001819","Number In 5 Year Cohort","Count",12
"2012","S01001819","Number In 5 Year Cohort","Count",17
"2013","S01001819","Number In 5 Year Cohort","Count",14
"2013","S01001819","Number Vaccinated Against MMR By 5 Years","Count",13
"2008","S01001819","Number Vaccinated Against MMR By 5 Years","Count",13
"2011","S01001819","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01001819","Number Vaccinated Against MMR By 5 Years","Count",17
"2009","S01001819","Number Vaccinated Against MMR By 5 Years","Count",5
"2010","S01001819","Number Vaccinated Against MMR By 5 Years","Count",16
"2012","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.9"
"2011","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001819","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001820","Number In 5 Year Cohort","Count",12
"2009","S01001820","Number In 5 Year Cohort","Count",9
"2010","S01001820","Number In 5 Year Cohort","Count",10
"2011","S01001820","Number In 5 Year Cohort","Count",15
"2012","S01001820","Number In 5 Year Cohort","Count",17
"2013","S01001820","Number In 5 Year Cohort","Count",15
"2013","S01001820","Number Vaccinated Against MMR By 5 Years","Count",14
"2008","S01001820","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01001820","Number Vaccinated Against MMR By 5 Years","Count",13
"2012","S01001820","Number Vaccinated Against MMR By 5 Years","Count",17
"2009","S01001820","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01001820","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.3"
"2011","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio","86.7"
"2008","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2009","S01001820","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001821","Number In 5 Year Cohort","Count",7
"2009","S01001821","Number In 5 Year Cohort","Count",11
"2010","S01001821","Number In 5 Year Cohort","Count",15
"2011","S01001821","Number In 5 Year Cohort","Count",13
"2012","S01001821","Number In 5 Year Cohort","Count",8
"2013","S01001821","Number In 5 Year Cohort","Count",15
"2013","S01001821","Number Vaccinated Against MMR By 5 Years","Count",13
"2008","S01001821","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001821","Number Vaccinated Against MMR By 5 Years","Count",11
"2012","S01001821","Number Vaccinated Against MMR By 5 Years","Count",8
"2009","S01001821","Number Vaccinated Against MMR By 5 Years","Count",11
"2010","S01001821","Number Vaccinated Against MMR By 5 Years","Count",14
"2012","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.3"
"2013","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio","86.7"
"2011","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio","84.6"
"2008","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001821","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001822","Number In 5 Year Cohort","Count",4
"2009","S01001822","Number In 5 Year Cohort","Count",6
"2010","S01001822","Number In 5 Year Cohort","Count",8
"2011","S01001822","Number In 5 Year Cohort","Count",4
"2012","S01001822","Number In 5 Year Cohort","Count",3
"2013","S01001822","Number In 5 Year Cohort","Count",4
"2013","S01001822","Number Vaccinated Against MMR By 5 Years","Count",4
"2008","S01001822","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01001822","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01001822","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01001822","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001822","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001822","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001823","Number In 5 Year Cohort","Count",17
"2009","S01001823","Number In 5 Year Cohort","Count",6
"2010","S01001823","Number In 5 Year Cohort","Count",17
"2011","S01001823","Number In 5 Year Cohort","Count",14
"2012","S01001823","Number In 5 Year Cohort","Count",24
"2013","S01001823","Number In 5 Year Cohort","Count",18
"2013","S01001823","Number Vaccinated Against MMR By 5 Years","Count",18
"2008","S01001823","Number Vaccinated Against MMR By 5 Years","Count",17
"2011","S01001823","Number Vaccinated Against MMR By 5 Years","Count",13
"2012","S01001823","Number Vaccinated Against MMR By 5 Years","Count",24
"2009","S01001823","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001823","Number Vaccinated Against MMR By 5 Years","Count",16
"2012","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.1"
"2013","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.9"
"2008","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001823","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001824","Number In 5 Year Cohort","Count",10
"2009","S01001824","Number In 5 Year Cohort","Count",7
"2010","S01001824","Number In 5 Year Cohort","Count",3
"2011","S01001824","Number In 5 Year Cohort","Count",10
"2012","S01001824","Number In 5 Year Cohort","Count",10
"2013","S01001824","Number In 5 Year Cohort","Count",7
"2013","S01001824","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01001824","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01001824","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01001824","Number Vaccinated Against MMR By 5 Years","Count",10
"2009","S01001824","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001824","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2011","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio",80
"2009","S01001824","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2008","S01001825","Number In 5 Year Cohort","Count",7
"2009","S01001825","Number In 5 Year Cohort","Count",8
"2010","S01001825","Number In 5 Year Cohort","Count",8
"2011","S01001825","Number In 5 Year Cohort","Count",3
"2012","S01001825","Number In 5 Year Cohort","Count",5
"2013","S01001825","Number In 5 Year Cohort","Count",3
"2013","S01001825","Number Vaccinated Against MMR By 5 Years","Count",3
"2008","S01001825","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001825","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01001825","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01001825","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01001825","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2013","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001825","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2008","S01001826","Number In 5 Year Cohort","Count",7
"2009","S01001826","Number In 5 Year Cohort","Count",7
"2010","S01001826","Number In 5 Year Cohort","Count",5
"2011","S01001826","Number In 5 Year Cohort","Count",7
"2012","S01001826","Number In 5 Year Cohort","Count",18
"2013","S01001826","Number In 5 Year Cohort","Count",10
"2013","S01001826","Number Vaccinated Against MMR By 5 Years","Count",10
